0.222 32.919 117.726 3.68032
0.223 32.9077 118.227 3.67888
0.224 32.8964 118.728 3.67744
0.225 32.8852 119.229 3.676
0.226 32.8739 119.729 3.67456
0.227 32.8626 120.229 3.67312
0.228 32.8514 120.728 3.67168
0.229 32.8401 121.228 3.67024
0.23 32.8289 121.727 3.6688
0.231 32.8176 122.226 3.66736
0.232 32.8064 122.724 3.66592
0.233 32.7951 123.223 3.66448
0.234 32.7839 123.721 3.66304
0.235 32.7726 124.219 3.6616
0.236 32.7614 124.716 3.66016
0.237 32.7502 125.213 3.65872
0.238 32.7389 125.71 3.65728
0.239 32.7277 126.207 3.65584
0.24 32.7165 126.704 3.6544
0.241 32.7053 127.2 3.65296
0.242 32.6941 127.696 3.65152
0.243 32.6829 128.192 3.65008
0.244 32.6717 128.687 3.64864
0.245 32.6605 129.182 3.6472
0.246 32.6493 129.677 3.64576
0.247 32.6381 130.172 3.64432
0.248 32.6269 130.666 3.64288
0.249 32.6157 131.161 3.64144
0.25 32.6045 131.654 3.64
0.251 32.5933 132.148 3.63856
0.252 32.5822 132.642 3.63712
0.253 32.571 133.135 3.63568
0.254 32.5598 133.628 3.63424
0.255 32.5487 134.12 3.6328
0.256 32.5375 134.613 3.63136
0.257 32.5264 135.105 3.62992
0.258 32.5152 135.596 3.62848
0.259 32.5041 136.088 3.62704
0.26 32.4929 136.579 3.6256
0.261 32.4818 137.07 3.62416
0.262 32.4706 137.561 3.62272
0.263 32.4595 138.052 3.62128
0.264 32.4484 138.542 3.61984
0.265 32.4372 139.032 3.6184
0.266 32.4261 139.522 3.61696
0.267 32.415 140.011 3.61552
0.268 32.4039 140.501 3.61408
0.269 32.3928 140.99 3.61264
0.27 32.3817 141.478 3.6112
0.271 32.3706 141.967 3.60976
0.272 32.3595 142.455 3.60832
0.273 32.3484 142.943 3.60688
0.274 32.3373 143.431 3.60544
0.275 32.3262 143.918 3.604
0.276 32.3151 144.405 3.60256
0.277 32.304 144.892 3.60112
0.278 32.2929 145.379 3.59968
0.279 32.2819 145.865 3.59824
0.28 32.2708 146.352 3.5968
0.281 32.2597 146.837 3.59536
0.282 32.2487 147.323 3.59392
0.283 32.2376 147.809 3.59248
0.284 32.2266 148.294 3.59104
0.285 32.2155 148.779 3.5896
0.286 32.2045 149.263 3.58816
0.287 32.1934 149.748 3.58672
0.288 32.1824 150.232 3.58528
0.289 32.1713 150.716 3.58384
0.29 32.1603 151.199 3.5824
0.291 32.1493 151.682 3.58096
0.292 32.1382 152.166 3.57952
0.293 32.1272 152.648 3.57808
0.294 32.1162 153.131 3.57664
0.295 32.1052 153.613 3.5752
0.296 32.0942 154.095 3.57376
0.297 32.0832 154.577 3.57232
0.298 32.0722 155.059 3.57088
0.299 32.0612 155.54 3.56944
0.3 32.0502 156.021 3.568
0.301 32.0392 156.502 3.56656
0.302 32.0282 156.983 3.56512
0.303 32.0172 157.463 3.56368
0.304 32.0062 157.943 3.56224
0.305 31.9952 158.423 3.5608
0.306 31.9843 158.902 3.55936
0.307 31.9733 159.381 3.55792
0.308 31.9623 159.86 3.55648
0.309 31.9514 160.339 3.55504
0.31 31.9404 160.818 3.5536
0.311 31.9294 161.296 3.55216
0.312 31.9185 161.774 3.55072
0.313 31.9075 162.252 3.54928
0.314 31.8966 162.729 3.54784
0.315 31.8857 163.207 3.5464
0.316 31.8747 163.683 3.54496
0.317 31.8638 164.16 3.54352
0.318 31.8529 164.637 3.54208
0.319 31.8419 165.113 3.54064
0.32 31.831 165.589 3.5392
0.321 31.8201 166.065 3.53776
0.322 31.8092 166.54 3.53632
0.323 31.7983 167.015 3.53488
0.324 31.7873 167.49 3.53344
0.325 31.7764 167.965 3.532
0.326 31.7655 168.44 3.53056
0.327 31.7546 168.914 3.52912
0.328 31.7438 169.388 3.52768
0.329 31.7329 169.861 3.52624
0.33 31.722 170.335 3.5248
0.331 31.7111 170.808 3.52336
0.332 31.7002 171.281 3.52192
0.333 31.6893 171.754 3.52048
0.334 31.6785 172.226 3.51904
0.335 31.6676 172.698 3.5176
0.336 31.6567 173.17 3.51616
0.337 31.6459 173.642 3.51472
0.338 31.635 174.114 3.51328
0.339 31.6242 174.585 3.51184
0.34 31.6133 175.056 3.5104
0.341 31.6025 175.526 3.50896
0.342 31.5916 175.997 3.50752
0.343 31.5808 176.467 3.50608
0.344 31.57 176.937 3.50464
0.345 31.5591 177.407 3.5032
0.346 31.5483 177.876 3.50176
0.347 31.5375 178.345 3.50032
0.348 31.5266 178.814 3.49888
0.349 31.5158 179.283 3.49744
0.35 31.505 179.751 3.496
0.351 31.4942 180.22 3.49456
0.352 31.4834 180.688 3.49312
0.353 31.4726 181.155 3.49168
0.354 31.4618 181.623 3.49024
0.355 31.451 182.09 3.4888
0.356 31.4402 182.557 3.48736
0.357 31.4294 183.024 3.48592
0.358 31.4186 183.49 3.48448
0.359 31.4079 183.956 3.48304
0.36 31.3971 184.422 3.4816
0.361 31.3863 184.888 3.48016
0.362 31.3755 185.353 3.47872
0.363 31.3648 185.819 3.47728
0.364 31.354 186.284 3.47584
0.365 31.3433 186.748 3.4744
0.366 31.3325 187.213 3.47296
0.367 31.3218 187.677 3.47152
0.368 31.311 188.141 3.47008
0.369 31.3003 188.605 3.46864
0.37 31.2895 189.068 3.4672
0.371 31.2788 189.531 3.46576
0.372 31.2681 189.994 3.46432
0.373 31.2573 190.457 3.46288
0.374 31.2466 190.92 3.46144
0.375 31.2359 191.382 3.46
0.376 31.2252 191.844 3.45856
0.377 31.2144 192.306 3.45712
