0.0000000000000000E+000 2.9314999999999998E+002 2.0000000000000000E+001 0
2.0000000000000011E-002 2.9334973534970391E+002 2.0199735349703928E+001 0
4.0000000000000029E-002 2.9354891554726112E+002 2.0398915547261140E+001 0
6.0000000000000046E-002 2.9374754237826056E+002 2.0597542378260584E+001 0
8.0000000000000057E-002 2.9394561762074534E+002 2.0795617620745361E+001 0
1.0000000000000007E-001 2.9414314304525942E+002 2.0993143045259444E+001 0
1.2000000000000009E-001 2.9434012041489319E+002 2.1190120414893215E+001 0
1.4000000000000010E-001 2.9453655148532937E+002 2.1386551485329392E+001 0
1.6000000000000011E-001 2.9473243800488791E+002 2.1582438004887933E+001 0
1.8000000000000013E-001 2.9492778171457053E+002 2.1777781714570551E+001 0
2.0000000000000015E-001 2.9512258434810536E+002 2.1972584348105386E+001 0
2.2000000000000017E-001 2.9531684763199092E+002 2.2166847631990947E+001 0
2.4000000000000019E-001 2.9551057328553946E+002 2.2360573285539488E+001 0
2.6000000000000018E-001 2.9570376302092046E+002 2.2553763020920485E+001 0
2.8000000000000019E-001 2.9589641854320314E+002 2.2746418543203163E+001 0
3.0000000000000021E-001 2.9608854155039904E+002 2.2938541550399066E+001 0
3.2000000000000023E-001 2.9628013373350444E+002 2.3130133733504465E+001 0
3.4000000000000025E-001 2.9647119677654160E+002 2.3321196776541626E+001 0
3.6000000000000026E-001 2.9666173235660068E+002 2.3511732356600703E+001 0
3.8000000000000028E-001 2.9685174214388036E+002 2.3701742143880381E+001 0
4.0000000000000030E-001 2.9704122780172884E+002 2.3891227801728860E+001 0
4.2000000000000032E-001 2.9723019098668397E+002 2.4080190986683988E+001 0
4.4000000000000034E-001 2.9741863334851371E+002 2.4268633348513731E+001 0
4.6000000000000035E-001 2.9760655653025503E+002 2.4456556530255057E+001 0
4.8000000000000037E-001 2.9779396216825461E+002 2.4643962168254632E+001 0
5.0000000000000033E-001 2.9798085189220615E+002 2.4830851892206169E+001 0
5.2000000000000035E-001 2.9816722732519037E+002 2.5017227325190390E+001 0
5.4000000000000037E-001 2.9835309008371325E+002 2.5203090083713278E+001 0
5.6000000000000039E-001 2.9853844177774386E+002 2.5388441777743878E+001 0
5.8000000000000040E-001 2.9872328401075185E+002 2.5573284010751877E+001 0
6.0000000000000042E-001 2.9890761837974549E+002 2.5757618379745509E+001 0
6.2000000000000044E-001 2.9909144647530837E+002 2.5941446475308396E+001 0
6.4000000000000046E-001 2.9914786431196313E+002 2.5997864311963156E+001 1
6.6000000000000048E-001 2.9913587997449133E+002 2.5985879974491354E+001 1
6.8000000000000049E-001 2.9912391958293790E+002 2.5973919582937924E+001 1
7.0000000000000051E-001 2.9911198308945632E+002 2.5961983089456339E+001 1
7.2000000000000053E-001 2.9910007044629577E+002 2.5950070446295797E+001 1
7.4000000000000055E-001 2.9908818160580103E+002 2.5938181605801049E+001 1
7.6000000000000056E-001 2.9907631652041198E+002 2.5926316520412001E+001 1
7.8000000000000058E-001 2.9906447514266347E+002 2.5914475142663491E+001 1
8.0000000000000060E-001 2.9905265742518526E+002 2.5902657425185282E+001 1
8.2000000000000062E-001 2.9904086332070176E+002 2.5890863320701783E+001 1
8.4000000000000064E-001 2.9902909278203180E+002 2.5879092782031819E+001 1
8.6000000000000065E-001 2.9901734576208855E+002 2.5867345762088576E+001 1
8.8000000000000067E-001 2.9900562221387901E+002 2.5855622213879030E+001 1
9.0000000000000069E-001 2.9899392209050433E+002 2.5843922090504350E+001 1
9.2000000000000071E-001 2.9898224534515953E+002 2.5832245345159549E+001 1
9.4000000000000072E-001 2.9897059193113279E+002 2.5820591931132810E+001 1
9.6000000000000074E-001 2.9895896180180580E+002 2.5808961801805822E+001 1
9.8000000000000076E-001 2.9894735491065330E+002 2.5797354910653326E+001 1
1.0000000000000007E+000 2.9893577121124332E+002 2.5785771211243343E+001 1
1.0209999999999984E+000 2.9892363323627268E+002 2.5773633236272701E+001 1
1.0409999999999962E+000 2.9891209693516703E+002 2.5762096935167051E+001 1
1.0609999999999939E+000 2.9890058368475769E+002 2.5750583684757714E+001 1
1.0809999999999917E+000 2.9888909343898700E+002 2.5739093438987027E+001 1
1.1009999999999895E+000 2.9887762615188939E+002 2.5727626151889410E+001 1
1.1209999999999873E+000 2.9886618177759107E+002 2.5716181777591089E+001 1
1.1409999999999851E+000 2.9885476027031012E+002 2.5704760270310146E+001 1
1.1609999999999829E+000 2.9884336158435565E+002 2.5693361584355671E+001 1
1.1809999999999807E+000 2.9883198567412848E+002 2.5681985674128498E+001 1
1.2009999999999785E+000 2.9882063249412045E+002 2.5670632494120468E+001 1
1.2209999999999763E+000 2.9880930199891418E+002 2.5659301998914202E+001 1
1.2409999999999741E+000 2.9879799414318336E+002 2.5647994143183382E+001 1
1.2609999999999719E+000 2.9878670888169177E+002 2.5636708881691789E+001 1
1.2809999999999697E+000 2.9877544616929379E+002 2.5625446169293809E+001 1
1.3009999999999675E+000 2.9876420596093436E+002 2.5614205960934385E+001 1
1.3209999999999653E+000 2.9875298821164813E+002 2.5602988211648153E+001 1
1.3409999999999631E+000 2.9874179287655926E+002 2.5591792876559282E+001 1
1.3609999999999609E+000 2.9873061991088201E+002 2.5580619910882035E+001 1
1.3809999999999587E+000 2.9871946926992024E+002 2.5569469269920262E+001 1
1.4009999999999565E+000 2.9870834090906686E+002 2.5558340909066885E+001 1
1.4209999999999543E+000 2.9869723478380376E+002 2.5547234783803788E+001 1
1.4409999999999521E+000 2.9868615084970219E+002 2.5536150849702210E+001 1
1.4609999999999499E+000 2.9867508906242182E+002 2.5525089062421841E+001 1
1.4809999999999477E+000 2.9866404937771108E+002 2.5514049377711103E+001 1
1.5009999999999455E+000 2.9865303175140696E+002 2.5503031751406979E+001 1
1.5209999999999433E+000 2.9864203613943437E+002 2.5492036139434390E+001 1
1.5409999999999411E+000 2.9863106249780657E+002 2.5481062497806590E+001 1
