168.6737781 179.096145 189.9655963 201.5546888 214.0099679 228.3050357 246.4129208 273.6800234 297.0314987 310.5588713 320.2456792 328.0646327 334.8128114 341.0912273 346.7297544 352.1966457 357.2593196 362.3021424 367.1097496 371.7695455 376.2782702 385.3144841 393.9678323 402.5163773 410.9473001 419.2402702 459.4688554 498.7122299 537.5145064 576.0973304 614.7389209
167.7230366 177.9073713 188.5379248 199.5908316 211.4247716 224.359304 239.0117485 256.8025662 277.5342363 295.352234 308.3671175 318.3398798 326.6295109 333.8161862 340.3197512 346.2864163 351.8787905 357.2780844 362.4557892 367.4034506 372.2099395 381.5641684 390.5734187 399.3982103 408.0190347 416.5180387 457.5031967 497.0922146 536.1612962 574.9010944 613.7543771
166.7861425 176.8355878 187.2311448 197.9517228 209.2636936 221.2104584 234.2864468 248.8848716 265.2574227 281.9393429 296.4567362 308.281522 317.9912962 326.2799774 333.5984973 340.3 346.4468085 352.2128535 357.6771228 363.0214179 368.03251 377.8268671 387.1965712 396.3022364 405.1213768 413.82969 455.4772358 495.5670586 534.8666377 573.8104024 612.7613939
165.9621678 175.8792599 185.9427026 196.4339017 207.3245722 218.6719863 230.8060025 243.8111922 257.8127357 272.3488862 286.3920141 298.8715008 309.5744398 318.8284828 326.8623406 334.1612778 340.9040718 347.0713814 352.9396945 358.5986824 363.8307373 374.182987 383.8274332 393.2272092 402.2520614 411.1749288 453.5131403 493.8958433 533.5625954 572.773775 611.8311564
165.1499163 174.8367581 184.8707369 195.0347435 205.605067 219.5474645 227.9119088 239.9238699 252.5806035 265.5763073 278.5821256 290.8212281 301.8972355 311.6731228 320.4341343 328.2108902 335.4073202 342.0141208 348.2217701 354.1149695 359.6864455 370.4180219 380.5621931 390.1687777 399.5102804 408.5593787 451.5142857 492.4049722 532.2173391 571.6464797 610.926072
164.348682 174.007355 183.7174262 193.7523865 204.0029604 214.537676 225.5177882 236.7918869 248.4923971 260.5495215 272.6233943 284.2488445 295.2369914 305.2193611 314.2958529 322.5229547 330.1280641 337.1210815 343.5978346 349.8536287 355.6847349 366.8312924 377.192506 387.1208239 396.6911822 405.9711857 449.5664697 490.8764141 530.971411 570.5854277 609.8890957
163.5575962 173.0895209 182.7702069 192.5852193 202.5170642 212.8419891 223.3301335 234.1424551 245.2320431 256.5504539 267.8636668 278.9748519 289.6408306 299.647406 308.7815893 317.308072 325.0696965 332.3846365 339.164176 345.6104693 351.7201651 363.2148843 374.0134904 384.1831765 393.8915928 403.4164111 447.6820854 489.3293063 529.7958357 569.5152711 609.048484
162.8761103 172.28295 181.7390285 191.4322216 201.2459769 211.2604458 221.4509365 231.8878841 242.4363988 253.1610569 263.9351047 274.5530522 284.8404454 294.6514988 303.853759 312.5040076 320.4492726 327.9176125 335.0275456 341.5841631 347.8950693 359.7683571 370.8274101 381.252076 391.2127958 400.8945154 445.8625404 487.8573735 528.5089976 568.5365373 608.2033668
162.2036002 171.486476 180.8198122 190.3916784 199.9882245 209.7917788 219.6816144 229.8345422 240.0231312 250.3214498 260.6082702 270.8757965 280.8351382 290.4209797 299.4787121 308.1586732 316.2021027 323.8420837 330.9986955 337.7871167 344.2132047 356.490377 367.7323868 378.4273435 388.5551232 398.400715 443.9959621 486.4559188 527.3 567.4495596 607.3340637
161.4397824 170.6997712 180.0110937 189.3631069 198.8431105 208.4353822 218.122436 227.985454 237.9024694 247.8536767 257.7225061 267.6000851 277.2927934 286.620292 295.6167579 304.2183014 312.3637525 319.9839612 327.2999935 334.2314726 340.7872463 353.1911293 364.7359042 375.6165737 386.0213768 396.038249 442.1909091 484.9212234 526.1718593 566.4401319 606.4615159
160.8839872 170.0218924 179.1126616 188.445898 198.7096386 207.190299 216.6734403 226.2424587 235.8799597 245.5696538 255.199119 264.7606823 274.1567724 283.3994656 292.2136551 300.6268136 308.7696875 316.471271 323.8536769 330.8350833 337.5272385 350.1783582 361.9398977 373.0190662 382.5128722 393.7123414 440.4479903 483.5740479 524.9267447 565.5244432 605.5848607
160.235846 169.252821 178.3236704 187.5387835 196.686924 205.9567116 215.3342958 224.7061946 234.1584186 243.5778508 252.9534069 262.2792259 271.4561892 280.3928876 289.1050464 297.5158291 305.5492921 313.2303887 320.5801323 327.7159897 334.4526986 347.2599446 359.1511184 370.4408854 381.1326967 391.423102 438.667365 482.1928488 523.7662436 564.4893712 604.7034235
159.5950688 168.5918129 177.6437116 186.641328 195.6748282 204.8331769 214.0047321 223.277714 232.5404803 241.6820212 250.8933842 259.9699343 268.911217 277.7241596 286.3188013 294.6135964 302.5284003 310.2846786 317.5994542 324.6917655 331.4739187 344.4476582 356.5778085 365.9882407 378.7852332 389.1730556 436.953865 480.788881 522.6915328 563.5488333 603.9015106
158.9614407 167.9388047 176.8721913 185.8529788 194.7720646 203.8194098 212.884757 221.957277 231.0271631 240.0852914 249.0251406 257.9417694 266.735088 275.4100493 283.774547 291.9420121 299.8286993 307.4520205 314.8302058 321.9763777 328.8049063 341.8513525 354.0254354 365.5628501 376.5759099 387.0665796 435.2967742 479.4642835 521.5943474 562.5907355 603.0952236
158.4341638 167.2928408 176.1086084 184.9737419 193.8787006 202.815126 211.7731425 220.6439608 229.6189215 238.4903925 247.2525119 256.0016015 264.6374059 273.1631821 281.485427 289.5158403 297.3655328 304.9513381 312.2857985 319.3856329 326.1604625 339.3797019 351.6053565 363.2742493 374.3059447 385.0066983 433.7098657 478.1141312 520.4765041 561.6274052 602.2701254
157.9137635 166.6543624 175.4529289 184.3022511 193.0942734 201.8194873 210.6708895 219.4388647 228.2169947 236.9982129 245.67795 254.2533583 262.7242179 271.0925295 279.2642456 287.2478124 295.0535319 302.5934208 309.8820582 317.0297595 323.8495633 336.9424249 349.3225455 361.0275844 372.2831112 382.9981872 432.0912102 476.8467614 519.3478267 560.7369046 601.4406584
155.298444 163.856281 172.3781914 180.8572084 189.2867271 197.6617344 206.0754255 214.3228912 222.6999131 230.9039345 239.0311577 247.0822033 255.0572707 262.9567978 270.6842246 278.2430374 285.6386371 292.8765062 299.9630657 307.004342 313.7095222 326.830975 339.379966 351.3923337 362.8991708 373.920888 424.7551928 470.7691822 514.1816141 556.2703681 597.4871045
153.0125003 161.3985762 169.6527922 177.9705138 186.1464513 194.1745556 202.2516831 210.273081 218.2362022 226.0384146 233.8801173 241.5598973 249.1791819 256.7384962 264.1410029 271.4881049 278.5842066 285.6317688 292.5353978 299.3984847 305.9240046 318.9871726 331.4546309 343.4606043 355.1294266 366.2801721 418.1257353 465.1510153 509.4703574 552.1333178 593.8261803
151.0376026 159.2595585 167.3545737 175.4171824 183.3443599 191.2307124 199.0722084 206.8658037 214.5097109 222.1021178 229.6428893 237.1313399 244.4688773 251.8565983 258.9972137 266.0911045 273.0424334 279.852936 286.6261708 293.2626546 299.7686414 312.5935963 325.0236205 336.9818065 348.589281 359.8641645 412.3687325 460.0871898 505.0830806 548.2812907 589.3775819
149.1607153 157.2242662 165.2649625 173.1781086 180.9612141 188.7077992 196.3166528 203.8833281 211.4061773 218.7834962 226.1162613 233.4030247 240.5463098 247.7472841 254.7053984 261.6259053 268.4081258 275.1551407 281.7694591 288.3528069 294.7087168 307.3419071 319.5880815 331.5615655 343.0800058 354.4581097 407.2147654 455.5673564 501.0790128 544.7424442 585.7897944
147.4698315 155.479778 163.3709264 171.1394251 178.8809025 186.3920273 193.9690688 201.3087211 208.7100249 215.972038 223.0928654 230.1735385 237.2154525 244.2182179 251.0861415 257.8184523 264.5181138 271.1861295 277.6264666 284.1382211 290.4262229 302.9308004 315.0567562 326.9145897 338.4189699 349.6788934 402.6569746 451.4557949 497.306393 541.4588611 584.3650254
145.9571862 153.8180568 161.6631685 169.3894917 176.893595 184.3707358 191.8173707 199.0323461 206.3115461 213.3553906 220.46346 227.4343305 234.2709843 241.1723538 247.9409543 254.5785644 261.1860441 267.6671748 274.1207926 280.4514151 286.6582604 299.0115331 311.0926881 322.8114443 334.2795149 345.6021341 398.6552938 447.6048335 493.9126451 538.3689141 581.6488365
144.5164704 152.3309906 160.1329891 167.7203799 175.1880835 182.6331596 189.8523179 197.0418846 204.100857 211.1271235 218.1205857 224.9801 231.7080152 238.5046812 245.0705964 251.7090463 258.2198015 264.6054734 270.9676515 277.2081893 283.4276673 295.611223 307.6294618 319.2905858 330.7063553 341.879832 394.9631288 444.1596407 490.7256803 535.3885305 578.8586356
143.2399521 151.0117448 158.6745291 166.2235461 173.6582277 180.9729654 188.1645262 195.2303634 202.1687511 209.1778082 215.9554847 222.7043509 229.4224451 236.1114697 242.6721163 249.1079812 255.5175555 261.9050167 268.170624 274.4146946 280.440825 292.6441079 304.4861306 316.0775313 327.526956 338.635554 391.7112364 441.0442083 487.7737361 532.756876 576.5117552
